Name,Position,Age,Nat,Height,Weight,Personality,Club,Transfer Value,Av Rat,Gls,Pens S,Pen/R,Shot/90,Shot %,ShT/90,xG,Asts/90,Ps C/90,Pas %,K Ps/90,CCC,Cr A,Cr C/A,Tck/90,Tck R,K Tck,Int/90,Clear,Fls,Aer A/90,Hdrs W/90,Hdr %,Gl Mst,Drb/90,FA,Dist/90,Yel,Red,Off,Apps,Mins,Shots,Ast,Pens,Mins/Gm,ShT,Hdrs A,Cr C,Distance,Drb,Hdrs,Itc,K Pas,Pas A,Ps C,Tck A,Tck C,Expires,Salary,Preferred Foot,Acc,Aer,Agg,Agi,Ant,Bal,Bra,Cmd,Com,Cmp,Cnt,Cor,Cro,Dec,Det,Dri,Ecc,Fin,Fir,Fla,Fre,Han,Hea,Jum,Kic,Ldr,Lon,L Th,Mar,Nat,OtB,1v1,Pac,Pas,Pen,Pos,Pun,Ref,TRO,Sta,Str,Tck,Tea,Tec,Thr,Vis,Wor,K Hdrs/90,Blk/90,xG/shot,Sprints/90,Poss Won/90,Poss Lost/90,Pres A/90,Pres C/90,Pr passes/90,xA/90,Blk,xGP,xSv %,Conv %,OP-KP/90,Svt,xGP/90,OP-KP,Sv %,Svh,Svp,All/90,Cln/90,NP-xG/90,Pens Saved Ratio,NP-xG,Division,Style,Media Description,Media Handling,FK Shots,Ch C/90,Clr/90,Crs A/90,Cr C/90,Goals Outside Box,Hdrs L/90,K Tck/90,OP-Cr %,OP-Crs A/90,OP-Crs C/90,Ps A/90,Shts Blckd/90,Shots Outside Box/90,xG/90,Saves/90,Inf,Rec
Ridgeciano Haps,D/WB/M (L),31,SUR,"5'9""",163 lbs,,Venezia,£325K,6.62,0,0,-,0.10,0%,0.00,0.31,-,39.03,90%,0.90,0,81,11%,3.31,80%,2,3.21,13,9,3.91,2.21,56%,0,1.20,15,8.0mi,1,0,0,9 (13),897,1,0,0,40.77,0,39,12,79.7mi,12,22,32,9,434,389,41,33,30/6/2025,"£8,250 p/w",Unknown,12-18,-,10-16,-,9-15,-,-,-,-,-,-,-,-,5-13,11-19,-,-,-,9-17,-,-,-,6-11,2-8,-,-,-,-,5-11,-,-,-,11-16,12-18,-,8-13,-,-,-,5-13,9-17,10-15,12-17,8-16,-,-,10-18,0.20,0.90,0.31,15.55,9.13,17.26,11.14,3.01,4.72,0.05,9,-,-,-,0.90,-,-,9,-,-,-,-,-,0.03,-,0.31,Serie A TIM,Leader,Fullback,Scouting Required,0,-,1.30,8.13,1.20,0,1.71,0.20,15%,3.51,0.40,43.55,0.50,0.00,0.03,-,Int,- -  - 
Giuseppe Pezzella,D/WB (L),27,ITA,"6'2""",178 lbs,,Empoli,Unknown,6.87,1,0,-,0.20,17%,0.03,0.66,0.13,39.56,84%,1.00,6,89,16%,3.48,84%,7,2.82,51,20,4.28,2.82,66%,0,0.86,33,8.2mi,1,0,4,32,"2,712",6,4,0,84.75,1,129,15,248.5mi,26,85,85,30,"1,417","1,192",125,105,30/6/2025,"£13,750 p/w",Unknown,12-20,-,12-20,-,6-12,-,-,-,-,-,-,-,-,8-13,15-20,-,-,-,10-15,-,-,-,8-14,6-14,-,-,-,-,6-14,-,-,-,10-16,9-17,-,12-18,-,-,-,10-15,12-17,11-17,12-18,9-14,-,-,11-16,0.30,0.83,0.11,16.46,10.62,16.23,9.06,2.69,6.11,0.14,25,-,-,17%,1.00,-,-,30,-,-,-,-,-,0.02,-,0.66,Serie A TIM,Physical,Fullback,Scouting Required,0,0.20,1.69,2.95,0.50,0,1.46,0.23,17%,2.95,0.50,47.02,0.46,0.10,0.02,-,,- -  - 
Zinedine Ferhat,M/AM (RL),32,ALG,"6'0""",169 lbs,,Angers,£3K - £30K,6.76,0,0,-,0.73,38%,0.28,1.38,0.18,26.17,86%,2.39,2,138,41%,1.84,77%,0,1.65,11,12,4.87,2.02,42%,0,1.84,11,7.8mi,0,0,3,9 (15),980,8,2,0,40.83,3,53,27,84.4mi,20,22,18,26,333,285,26,20,30/6/2024,"£4,500 p/w",Right,12,1-2,9-12,9-13,10-14,12-16,10-14,2-5,1-4,11-15,10-13,11-14,12-15,12-15,11-15,10-14,2-5,10,12,11-14,11-15,1-4,7,10,1-4,9-12,7,6-10,5-8,11-14,10-14,1-2,11,13,9-13,6-10,1-4,1-5,1-3,11-14,12,5-8,10-13,14,1-5,10-13,12-15,0.00,0.37,0.17,15.24,4.22,15.52,12.67,3.03,3.77,0.27,4,-,-,-,1.19,-,-,13,-,-,-,-,-,0.13,-,1.38,Ligue 1 Uber Eats,Technical,Experienced winger,Scouting Required,1,0.18,1.01,12.67,2.48,0,2.85,0.00,20%,2.66,1.10,30.58,0.00,0.28,0.13,-,,- -  - 
Myron Boadu,"AM (RL), ST (C)",24,NED,"6'0""",156 lbs,,VfL Bochum,£0,6.72,9,0,-,1.71,56%,0.96,5.53,0.04,18.68,88%,0.67,1,7,-,0.63,56%,0,1.50,10,32,10.00,2.25,23%,0,1.67,56,7.1mi,1,0,22,33,"2,159",41,1,0,65.42,23,240,0,169.9mi,40,54,36,16,512,448,27,15,30/6/2024,"£19,750 p/w",Right,16,1-4,10-14,13-17,11-15,10-13,8-11,1-3,1-3,10-13,9-12,5-8,5-9,7-11,8-11,11-15,2-5,12,13,12-15,2-5,1-2,10,13,1-5,2-6,5-9,2-5,4-7,8-12,12-16,1-3,14,12,11-15,2-5,2-6,1-2,1-4,9-13,12,5-8,8-11,11-15,1-3,11-14,9-13,0.13,0.13,0.13,6.34,1.63,16.76,7.09,1.25,0.71,0.07,3,-,-,22%,0.67,-,-,16,-,-,-,-,-,0.23,-,5.53,Bundesliga,Physical,Striker,Scouting Required,0,0.04,0.42,0.29,0.00,0,7.75,0.00,0%,0.29,0.00,21.34,0.00,0.50,0.23,-,Wnt,- -  - 
Mattia Bani,D (C),31,ITA,"6'2""",174 lbs,,Genoa,£1.8M,6.69,0,0,-,0.14,20%,0.03,0.37,-,48.92,90%,0.28,2,7,28%,1.04,77%,11,1.74,54,21,7.33,5.03,69%,0,0.06,19,7.1mi,4,0,1,37 (1),"3,205",5,0,0,84.34,1,261,2,253.8mi,2,179,62,10,"1,925","1,742",48,37,30/6/2025,"£21,500 p/w",Unknown,9-14,-,11-16,-,12-17,-,-,-,-,-,-,-,-,7-13,12-18,-,-,-,12-18,-,-,-,13-20,11-17,-,-,-,-,11-17,-,-,-,11-19,9-14,-,7-15,-,-,-,7-13,15-20,12-20,12-20,6-12,-,-,7-13,0.70,0.51,0.07,4.80,13.70,4.02,2.70,1.10,3.68,0.01,18,-,-,-,0.28,-,-,10,-,-,-,-,-,0.01,-,0.37,Serie A TIM,Physical,Center back,Scouting Required,0,0.06,1.52,0.20,0.06,0,2.30,0.31,29%,0.20,0.06,54.06,0.31,0.11,0.01,-,Lst,- -  - 
Aitor Paredes,D (C),25,ESP,"6'1""",169 lbs,,Athletic Bilbao,£8.4M - £13.5M,6.85,0,0,-,0.09,0%,0.00,0.12,0.17,63.53,92%,0.35,2,1,-,1.48,85%,4,1.82,8,5,5.12,2.78,54%,0,0.17,2,7.2mi,2,0,1,8 (7),"1,037",1,2,0,69.13,0,59,0,83.2mi,2,32,21,4,794,732,20,17,30/6/2028,"£9,750 p/w",Right,11-14,1-4,5-8,12-15,12-15,5-9,9-13,1,4-7,11-14,11-15,6-10,7-10,10-13,11-14,8-11,1-3,5-9,13-16,7-11,5-9,1-4,14,10-14,1-4,7-10,4-7,9-12,12-16,11-14,8-11,2-6,12-16,12-15,7-10,11-15,1-2,1-2,1-5,10-13,13-16,14,13-17,11-14,3-6,12-16,11-14,0.43,0.61,0.12,5.64,16.14,3.47,2.86,1.13,5.03,0.04,7,-,-,-,0.35,-,-,4,-,-,-,-,-,0.01,-,0.12,LaLiga EA Sports,Technical,Center back,Scouting Required,0,0.17,0.69,0.09,0.00,0,2.34,0.35,0%,0.09,0.00,68.91,0.35,0.00,0.01,-,,- -  - 
Djibril Sidibé,D (RLC),32,FRA,"6'0""",156 lbs,,Toulouse,£0,6.74,1,0,-,0.23,50%,0.11,0.41,-,43.75,93%,0.34,0,20,20%,2.39,91%,1,2.85,9,14,3.65,2.16,59%,0,1.94,7,7.6mi,2,0,1,7 (5),790,2,0,0,65.83,1,32,4,66.4mi,17,19,25,3,413,384,23,21,30/6/2024,"£13,250 p/w",Right,11,1-3,12-15,8-12,9-13,13-17,12-16,1-4,1-3,10-14,9-12,7-10,11-14,11-14,12,8-12,1-2,7-11,12,10-13,9-13,1-3,11,12,1-3,9-12,9-12,12-16,11,10-13,7-11,1-4,9-12,12,9-13,9,3-6,1-4,1-2,10-13,14,13,10-13,12-15,1-3,8-11,14-17,0.23,0.57,0.20,12.99,9.11,17.77,8.32,2.16,5.13,0.07,5,-,-,50%,0.34,-,-,3,-,-,-,-,-,0.05,-,0.41,Ligue 1 Uber Eats,Technical,Fullback,Scouting Required,0,-,1.03,2.28,0.46,0,1.48,0.11,20%,2.28,0.46,47.05,0.57,0.00,0.05,-,Wnt,- -  - 
Javi Puado,"AM (RLC), ST (C)",27,ESP,"5'10""",152 lbs,,Espanyol,£5.2M - £6.4M,6.76,9,1,100%,2.61,46%,1.19,7.21,0.07,18.60,85%,1.01,8,23,8%,0.86,61%,0,1.16,10,29,5.85,1.30,22%,0,1.27,76,7.7mi,1,0,18,38,"2,415",70,2,1,63.55,32,157,2,207.3mi,34,35,31,27,589,499,38,23,30/6/2027,"£22,000 p/w",Right,14-18,1-3,8-12,12-15,9-12,10-13,11-14,1-4,1-3,13-16,9-13,5-9,10-14,11-14,12-15,10-13,1-3,13-16,11-14,10-14,8-11,1-4,9,9,1,8-12,10-13,4-7,5-9,12-16,13-16,1-3,12-16,10-14,9-12,8-11,1-4,1-4,1-3,9-12,10-13,5-9,11-15,12-15,1-3,11-15,11-14,0.07,0.26,0.10,7.60,1.75,21.47,7.79,1.64,1.34,0.11,7,-,-,13%,1.01,-,-,27,-,-,-,-,-,0.27,-,7.21,LaLiga EA Sports,Intelligent,Striker,Scouting Required,0,0.30,0.37,0.86,0.07,1,4.55,0.00,9%,0.86,0.07,21.95,0.00,0.82,0.27,-,,- -  - 
András Schäfer,"DM, M (C)",26,HUN,"5'10""",154 lbs,,Union Berlin,£150K - £450K,6.60,0,0,-,1.15,17%,0.19,0.51,0.19,42.69,85%,0.38,2,0,-,1.35,78%,0,1.54,2,6,3.27,1.73,53%,0,0.77,7,8.6mi,0,0,0,2 (14),468,6,1,0,29.25,1,17,0,44.6mi,4,9,8,2,261,222,9,7,30/6/2024,"£17,250 p/w",Right,10-14,1-4,11-15,11-14,11-14,11-14,15-18,1-5,1,10-13,14-17,12-15,9-13,11-15,13-16,11-14,2-5,8-11,13,12,11-14,1-5,9-13,11-14,1-4,10-14,12,4-7,12-15,8-12,11-14,3-6,10-14,13,9-12,11-14,2-6,2-5,1-4,14-18,11,13,13-17,12-16,1-2,13,16,0.00,0.77,0.09,12.88,10.96,5.96,10.19,1.73,4.62,0.08,4,-,-,-,0.38,-,-,2,-,-,-,-,-,0.10,-,0.51,Bundesliga,Leader,Tireless midfielder,Scouting Required,0,0.38,0.38,0.00,0.00,0,1.54,0.00,-,0.00,0.00,50.19,0.38,0.19,0.10,-,Int,- -  - 
Szymon Żurkowski,M (C),27,POL,"6'1""",169 lbs,,Empoli,Unknown,6.72,2,0,-,1.89,54%,1.02,1.14,0.29,39.63,89%,1.16,0,4,-,2.47,74%,1,1.60,4,5,3.63,1.89,52%,0,0.73,5,7.6mi,0,0,0,0 (28),620,13,2,0,22.14,7,25,0,52.7mi,5,13,11,8,307,273,23,17,30/6/2027,"£14,500 p/w",Unknown,9-14,-,11-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6-14,11-17,9-15,-,-,6-14,9-15,-,6-11,7-13,-,-,-,-,-,10-18,8-13,-,-,-,-,-,7-13,14-20,9-17,11-19,7-13,-,10-18,10-16,0.15,0.29,0.09,11.61,9.87,12.77,10.74,3.34,3.34,0.16,2,-,-,15%,1.16,-,-,8,-,-,-,-,-,0.17,-,1.14,Serie A TIM,Physical,Midfielder,Scouting Required,0,-,0.58,0.58,0.00,1,1.74,0.15,0%,0.58,0.00,44.56,0.00,1.02,0.17,-,,- -  - 
Marco Sportiello,GK,33,ITA,"6'4""",191 lbs,,Casciavit,Unknown,6.72,0,0,-,-,-,-,0.00,-,15.22,65%,-,0,-,-,0.00,0%,0,-,-,0,-,-,-,0,-,3,4.0mi,0,0,0,10 (2),"1,017",0,0,0,84.75,-,-,-,45.2mi,0,-,0,0,265,172,1,0,30/6/2026,"£15,250 p/w",Unknown,-,12-20,-,12-17,12-17,7-15,6-14,9-15,13-19,-,9-15,-,-,6-12,-,-,5-11,-,-,-,-,10-15,-,-,11-16,-,-,-,-,-,-,12-18,-,-,-,7-15,7-13,10-18,7-15,-,-,-,-,-,12-18,-,-,0.00,-,0.00,0.00,4.34,9.20,0.00,0.00,0.00,0.00,-,0.73,87%,-,0.00,6,0.06,0,70%,7,18,1.15,0.18,0.00,0%,0.00,Serie A TIM,Shot Stopper,Goalkeeper,Scouting Required,-,-,1.24,-,-,-,-,0.00,-,-,-,23.45,-,-,0.00,2,,- -  - 
Mads Pedersen,D/WB (RL),28,DEN,"5'9""",158 lbs,,FC Augsburg,£26K - £6.6M,6.87,0,0,-,0.10,0%,0.00,0.50,0.10,40.39,86%,1.19,2,84,21%,3.40,84%,8,2.44,45,26,3.83,1.82,47%,0,1.75,42,8.2mi,4,0,3,30,"2,725",3,3,0,90.83,0,116,18,249.2mi,53,55,74,36,"1,415","1,223",123,103,30/6/2026,"£16,500 p/w",Left,14-17,1-2,14-17,10-14,10-14,10-14,12-16,2-5,1-4,9-13,11-14,9-12,11-14,12-15,14,8-12,1-4,5-9,12,10-13,8-12,3-6,7,7,1-2,11-14,6-9,14-18,12,12-15,9-13,1-4,12-15,10-13,3-7,12,2-5,1-5,1,13-16,9,13,13-16,12-15,1-5,7-10,15-18,0.07,0.96,0.17,16.91,12.02,15.36,8.72,2.74,5.78,0.05,29,-,-,-,1.19,-,-,36,-,-,-,-,-,0.02,-,0.50,Bundesliga,Leader,Fullback,Scouting Required,0,0.07,1.49,2.77,0.59,0,2.01,0.26,21%,2.77,0.59,46.73,0.66,0.00,0.02,-,,- -  - 
Dante,D (C),41,BRA,"6'2""",191 lbs,,OGC Nice,Not for Sale,6.93,1,0,-,0.73,32%,0.23,3.36,-,64.45,95%,0.40,5,0,-,0.54,58%,7,1.71,48,30,6.34,5.19,82%,0,0.07,20,6.9mi,7,0,1,45,"3,847",31,0,0,85.49,10,271,0,294.8mi,3,222,73,17,"2,895","2,755",40,23,30/6/2026,"£14,750 p/w",Left,3,1-4,15-18,3-7,14-18,13-16,16-19,1-4,1-4,15-19,11-14,1-3,4-7,11-15,19,8-12,1-2,5-8,15,14-17,1-4,3-6,15,14,1-4,19-20,2-6,6-10,14,18-20,10-14,1,3-6,16,2-6,15,1-2,1-3,1-3,12-16,16,15,15-18,10-14,2-6,16-19,13-17,0.73,0.73,0.11,5.90,18.51,3.65,2.29,0.84,4.33,0.09,31,-,-,3%,0.40,-,-,17,-,-,-,-,-,0.08,-,3.36,Ligue 1 Uber Eats,Leader,Commanding center back,Scouting Required,0,0.12,1.12,0.00,0.00,0,1.15,0.16,-,0.00,0.00,67.73,0.98,0.33,0.08,-,,- -  - 
Arijanet Murić,GK,26,KOS,"6'6""",191 lbs,,Ipswich,£600K - £6M,6.59,0,0,-,-,-,-,0.00,-,15.13,60%,-,0,-,-,0.00,0%,0,-,-,0,-,-,-,0,-,6,3.5mi,0,0,0,24,"2,112",0,0,0,88.00,-,-,-,82.8mi,0,-,0,0,595,355,2,0,30/6/2027,"£24,000 p/w",Right Only,11-15,16,15-19,9-12,11-14,12-15,17-20,12,9-12,11-14,10-14,2-6,1-4,10-13,14-17,1,5,2-5,12-15,1-4,6-9,12,2-6,15-19,8,6-10,1-4,1-3,1-4,13-17,1,14,12-16,11-15,2-5,12-15,12,15,14,9-12,12-15,1-5,10-14,10-13,12,9-13,7-10,0.00,-,0.00,0.00,3.54,8.01,0.00,0.00,0.00,0.00,-,-7.64,89%,-,0.00,16,-0.33,0,66%,20,44,1.70,0.17,0.00,0%,0.00,Premier League,Assertive,Goalkeeper,Scouting Required,-,-,7.03,-,-,-,-,0.00,-,-,-,25.36,-,-,0.00,3,Int,- -  - 
Fredrik Jensen,M/AM (RC),27,FIN,"6'0""",176 lbs,,FC Augsburg,£3.6M - £7.2M,6.83,5,0,-,1.47,21%,0.32,3.84,0.14,26.76,87%,1.26,4,139,26%,2.03,83%,0,1.61,15,15,5.82,1.30,22%,0,1.33,21,8.2mi,0,0,4,38,"2,566",42,4,0,67.53,9,166,28,234.8mi,38,37,46,36,873,763,70,58,30/6/2027,"£18,000 p/w",Right,13,1-3,6-10,11-14,10-13,11-14,10-13,3-7,1-2,9-12,12-15,13-16,10-14,11-15,10-13,10-13,3-6,10,13,12-15,10-13,1-4,8,10,1-4,6-10,11-15,12-15,9-12,9-13,11-14,2-5,14,13,8-11,9-12,2-6,1-4,1-2,13-17,12,7-11,13-17,12-16,1,10-14,15-19,0.07,0.04,0.09,14.35,10.70,18.73,11.26,3.02,2.03,0.17,1,-,-,12%,1.26,-,-,36,-,-,-,-,-,0.13,-,3.84,Bundesliga,Technical,Attacking midfielder,Scouting Required,0,0.14,0.53,4.88,0.98,0,4.52,0.00,20%,1.47,0.39,30.62,0.00,0.53,0.13,-,Int,- -  - 
Abdón Prats,"AM (C), ST (C)",32,ESP,"5'11""",167 lbs,,Mallorca,£425K - £4.2M,6.68,4,0,0%,4.13,57%,2.36,2.88,0.12,20.31,85%,0.35,0,5,20%,1.30,69%,0,0.47,2,11,8.15,1.77,22%,0,0.47,24,7.0mi,0,0,3,3 (22),762,35,1,1,30.48,20,69,1,59.3mi,4,15,4,3,202,172,16,11,30/6/2025,"£3,000 p/w",Left,12-16,1-4,11-15,10-13,10-13,12-15,14-17,1-2,1-4,12-15,11-15,4-8,9-13,12-15,13-16,8-11,1-2,14-17,11-14,8-12,9-12,1-4,12,11,1-2,13-17,10-13,10-13,3-7,14-18,12-15,1-4,11-15,10-14,9-12,7-10,1-2,2-5,1-3,11-14,11-14,5-9,13-17,10-13,2-5,11-15,14-17,0.00,-,0.08,7.44,0.94,19.96,8.03,1.89,0.59,0.09,0,-,-,11%,0.35,-,-,3,-,-,-,-,-,0.24,-,2.07,LaLiga EA Sports,Leader,Experienced striker,Scouting Required,1,-,0.24,0.59,0.12,2,6.38,0.00,20%,0.59,0.12,23.86,0.00,1.06,0.34,-,,- -  - 
Aster Vranckx,"DM, M/AM (C)",22,BEL,"6'0""",171 lbs,,VfL Wolfsburg,£5.4M - £8.4M,6.64,0,0,-,0.35,33%,0.12,0.01,-,44.24,87%,0.70,2,2,-,3.04,81%,1,1.40,5,10,3.62,1.75,48%,0,0.70,5,7.3mi,0,1,0,3 (26),771,3,0,0,26.59,1,31,0,62.8mi,6,15,12,6,438,379,32,26,30/6/2028,"£27,000 p/w",Right,9-13,4-7,10-14,12-16,11-15,9-12,11-14,1-4,1-3,11-14,12-15,10-13,8-12,10-14,13-16,12-16,3-6,5-8,13,10,8-11,1-4,10-13,9-12,1-4,10-14,11,5-8,10-13,10-14,12-16,2-5,12-15,13,10-14,9-12,1-5,1-2,4-7,14-18,12,13,15-18,11-15,1-3,12,14,0.00,0.23,0.00,11.32,10.04,5.14,9.34,3.50,3.85,0.05,2,-,-,-,0.70,-,-,6,-,-,-,-,-,0.00,-,0.01,Bundesliga,Leader,Midfielder,Scouting Required,0,0.23,0.58,0.23,0.00,1,1.87,0.12,0%,0.23,0.00,51.13,0.12,0.23,0.00,-,Wnt,- -  - 
Joan Jordán,"DM, M (C)",30,ESP,"6'0""",163 lbs,,Alavés,£3.3M - £6.8M,6.77,0,0,-,0.32,100%,0.32,0.12,-,37.64,87%,2.16,1,24,10%,2.16,100%,0,1.62,8,9,2.81,1.73,62%,0,0.97,7,7.2mi,0,0,0,5 (13),832,3,0,0,46.22,3,26,1,66.4mi,9,16,15,20,400,348,20,20,30/6/2026,"£9,500 p/w",Right,13-16,1-3,11-14,11-15,10-14,10-13,10-13,1-4,1-5,11-15,10-13,10-13,12-15,10-14,13-17,9-13,1,8-11,13,10-13,11-14,3-6,8-11,8-11,1-5,11-14,9-13,2-6,7-10,10-13,9-13,1-2,11-14,14-17,10-14,10-13,1-3,1-3,1-4,11-15,11-15,12,13-16,11-15,1-4,12-15,10-14,0.32,0.11,0.04,9.95,8.98,13.85,11.79,2.49,3.68,0.01,1,-,-,-,1.19,-,-,11,-,-,-,-,-,0.01,-,0.12,LaLiga EA Sports,Technical,Midfielder,Scouting Required,0,0.11,0.87,2.60,0.11,1,1.08,0.00,4%,1.08,0.11,43.27,0.00,0.22,0.01,-,,- -  - 
Danilo Cataldi,DM,30,ITA,"5'11""",154 lbs,,Fiorentina,Unknown,6.73,0,0,-,0.62,13%,0.08,2.44,0.25,48.44,89%,1.71,6,55,12%,2.75,85%,2,1.92,18,39,3.33,1.29,39%,0,0.75,24,7.9mi,3,1,0,27 (23),"2,161",15,6,0,43.22,2,80,10,190.1mi,18,31,46,41,"1,313","1,163",78,66,30/6/2026,"£55,000 p/w",Unknown,6-14,-,8-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6-12,11-16,11-16,-,-,4-10,8-13,-,8-16,12-18,-,-,-,-,-,13-19,8-16,-,-,-,-,-,9-15,9-14,14-20,16-20,11-17,-,14-20,11-17,0.12,0.29,0.16,10.91,11.54,6.91,9.45,3.00,5.50,0.25,7,-,-,-,0.83,-,-,20,-,-,-,-,-,0.10,-,2.44,Serie A TIM,Leader,Midfielder,Scouting Required,1,0.25,0.75,2.29,0.42,0,2.04,0.08,18%,0.33,0.04,54.68,0.08,0.17,0.10,-,,- -  - 
El Bilal Touré,ST (C),23,MLI,"6'1""",158 lbs,,VfB Stuttgart,£9M - £11.5M,6.83,7,3,100%,4.27,52%,2.21,4.88,-,18.49,88%,0.16,1,3,33%,0.87,73%,0,0.47,2,11,7.11,2.84,40%,0,0.55,30,6.8mi,1,0,5,6 (29),"1,139",54,0,3,32.54,28,90,1,86.4mi,7,36,6,2,267,234,15,11,30/6/2026,"£23,500 p/w",Right,15,1-5,6-9,13-16,12-15,10-14,7-11,1,3-6,13-16,9-13,6-10,6-9,9-12,12-15,11-14,1-5,13,14,10-14,6-10,1-3,14,13,2-5,6-9,8-11,11-14,5-9,9-12,12-15,1-3,15,12,12-15,6-10,1,1-4,1-4,11-14,14,6-10,11-15,11-14,2-5,10-14,9-12,0.16,0.08,0.09,6.01,1.82,16.12,7.66,1.19,0.24,0.04,1,-,-,13%,0.16,-,-,2,-,-,-,-,-,0.39,-,4.88,Bundesliga,Physical,Striker,Scouting Required,1,0.08,0.16,0.24,0.08,1,4.27,0.00,33%,0.24,0.08,21.10,0.00,1.50,0.39,-,Int,- -  - 
Abdallah Sima,"AM (RL), ST (C)",23,SEN,"6'2""",163 lbs,,Brest,£6.8M - £8.8M,6.67,3,0,-,1.15,35%,0.40,2.90,-,24.29,81%,1.20,3,65,1%,2.86,86%,0,1.56,15,33,5.57,2.41,43%,0,2.46,30,7.7mi,0,0,9,21 (16),"1,793",23,0,0,48.46,8,111,1,153.0mi,49,48,31,24,594,484,66,57,30/6/2025,"£8,000 p/w",Right Only,17,1-4,8-12,11-14,8-11,13-16,10-13,3-7,1-3,10-13,9-12,4-7,5-9,10-14,10-13,12-15,3-6,15,11,13-16,5-8,1-5,15,16,1-4,8-12,13,8-11,6-9,5-9,11-14,3-6,17,8,4-7,6-9,2-6,2-5,1-2,12-16,13,2-6,10-14,11,1-3,7-11,9-13,0.20,0.20,0.13,14.10,2.56,20.63,12.15,3.76,1.86,0.03,4,-,-,13%,1.20,-,-,24,-,-,-,-,-,0.15,-,2.90,Ligue 1 Uber Eats,Physical,Winger,Scouting Required,0,0.15,0.75,3.26,0.05,1,3.16,0.00,2%,3.26,0.05,29.82,0.00,0.30,0.15,-,,- -  - 
Asier Villalibre,ST (C),27,ESP,"6'0""",191 lbs,,Alavés,£4.5M - £7.2M,6.67,0,0,0%,3.19,25%,0.80,2.58,0.20,23.50,92%,0.80,0,5,-,1.79,69%,0,0.20,0,4,7.96,3.58,45%,0,0.20,10,7.4mi,0,0,3,3 (13),452,16,1,1,28.25,4,40,0,37.4mi,1,18,1,4,128,118,13,9,30/6/2027,"£8,500 p/w",Left,11-14,1-2,12-15,9-13,10-14,11-15,13-17,3-6,1-3,10-14,11-14,5-8,10-13,12-15,13-17,8-12,1-4,14-18,10-14,11-14,7-11,1-4,14,12,1-4,13-16,12-15,5-9,5-8,11-14,11-15,1-4,10-13,10-13,13-17,12-16,3-6,1-4,1-2,14-17,13-17,5-8,10-13,12-15,1-3,8-11,16-19,0.20,-,0.16,8.16,1.39,21.70,8.16,2.59,1.19,0.00,0,-,-,-,0.80,-,-,4,-,-,-,-,-,0.35,-,1.77,LaLiga EA Sports,Leader,Striker,Scouting Required,0,-,0.00,1.00,0.00,0,4.38,0.00,0%,1.00,0.00,25.49,0.00,0.40,0.51,-,,- -  - 
Juan Cruz,M/AM (R),25,ARG,"5'10""",158 lbs,,Leganés,£5.6M - £7.2M,6.84,2,0,-,0.82,35%,0.28,2.01,0.14,27.29,85%,1.14,7,100,15%,1.95,72%,1,1.92,35,37,4.58,0.85,19%,0,3.34,45,7.5mi,1,0,5,37,"2,536",23,4,0,68.54,8,129,15,211.6mi,94,24,54,32,908,769,76,55,30/6/2026,"£6,250 p/w",Left,15-18,2-5,8-11,13-17,8-12,11-14,5-8,1-4,1-5,11-15,6-9,10-13,12-15,6-10,13-17,13-17,1-3,10-13,13-17,10-13,12-15,1-4,8,8,1-5,11-14,10-14,6-10,4-7,12-15,10-14,1-4,14-17,11-14,11-15,5-8,1-4,1-4,1-3,9-13,6-10,6-9,6-9,12-16,2-6,11-14,7-11,0.00,0.50,0.09,12.28,3.58,19.94,10.93,2.95,2.24,0.13,14,-,-,9%,1.14,-,-,32,-,-,-,-,-,0.07,-,2.01,LaLiga EA Sports,Technical,Winger,Scouting Required,1,0.25,1.24,3.55,0.53,3,3.73,0.04,15%,3.55,0.53,32.22,0.00,0.35,0.07,-,Wnt,- -  - 
José Ángel Carmona,"D (RC), WB (R)",23,ESP,"6'0""",160 lbs,,Sevilla,£4.3M - £7M,6.71,0,0,-,0.56,33%,0.19,1.90,0.06,40.34,87%,0.90,2,80,10%,3.42,80%,9,2.58,37,42,5.31,3.70,70%,0,1.49,37,7.6mi,5,1,2,34 (1),"2,896",18,2,0,82.74,6,171,8,244.1mi,48,119,83,29,"1,487","1,298",138,110,30/6/2028,"£11,000 p/w",Right,12-16,1-3,13-17,11-14,11-14,12-15,14-17,2-6,1,8-11,14-17,8-11,9-13,12-16,12-15,8-11,1-4,8-11,8-11,11-14,4-7,1-5,9,10-13,2-5,10-14,8-12,9-12,14-17,11-15,11-14,1-4,10-14,7-11,6-9,12-15,1-5,1-3,1-3,13-17,9-12,13,11-15,11-15,1-3,8-12,14-18,0.25,0.62,0.11,17.78,10.85,19.05,9.57,2.98,3.79,0.05,20,-,-,-,0.90,-,-,29,-,-,-,-,-,0.06,-,1.90,LaLiga EA Sports,Leader,Fullback,Scouting Required,0,0.06,1.15,2.49,0.25,1,1.62,0.28,10%,2.49,0.25,46.21,0.78,0.25,0.06,-,,- -  - 
